Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LandContour,Utilities,LandSlope,Neighborhood,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,ExterCond,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,PavedDrive,OpenPorchSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1178,50,RM,NA,3950,Pave,Grvl,Bnk,AllPub,Gtl,OldTown,1Fam,1.5Fin,8,1926,2004,Gable,CompShg,MetalSd,TA,TA,TA,818,GasA,TA,Y,SBrkr,818,406,1224,1,0,3,TA,5,Typ,0,NA,1926,1,210,TA,N,0,0,NA,NA,12,2009,WD,Normal,115000
1179,50,RL,54,7681,Pave,NA,Lvl,AllPub,Gtl,Crawfor,1Fam,1.5Fin,6,1921,1950,Gable,CompShg,Wd Sdng,TA,TA,TA,731,GasA,Ex,Y,SBrkr,820,523,1343,1,1,3,TA,7,Typ,1,Gd,1921,1,186,Fa,Y,0,0,NA,NA,7,2009,WD,Normal,154900
1180,20,RL,77,8335,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,TA,NA,NA,0,GasA,Gd,Y,SBrkr,1124,0,1124,1,0,3,TA,5,Min2,1,Gd,NA,0,0,NA,N,36,0,NA,NA,4,2006,WD,Normal,93000
1181,60,RL,NA,11170,Pave,NA,Lvl,AllPub,Gtl,Timber,1Fam,2Story,5,1990,1991,Gable,CompShg,MetalSd,TA,Gd,TA,1216,GasA,Ex,Y,SBrkr,1298,1216,2514,2,1,4,TA,8,Typ,0,NA,1990,2,693,TA,Y,0,0,NA,GdPrv,4,2006,WD,Normal,250000
1182,120,RM,64,5587,Pave,NA,HLS,AllPub,Mod,Crawfor,TwnhsE,1Story,5,2008,2008,Hip,CompShg,CemntBd,TA,Ex,TA,1600,GasA,Ex,Y,SBrkr,1652,0,1652,2,0,2,Gd,5,Typ,1,Gd,2008,2,482,TA,Y,53,0,NA,NA,11,2008,New,Partial,392500
1183,60,RL,160,15623,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,2Story,5,1996,1996,Hip,CompShg,Wd Sdng,TA,Ex,TA,2396,GasA,Ex,Y,SBrkr,2411,2065,4476,3,1,4,Ex,10,Typ,2,TA,1996,3,813,TA,Y,78,555,Ex,MnPrv,7,2007,WD,Abnorml,745000
1184,30,RL,60,10800,Pave,Grvl,Lvl,AllPub,Gtl,OldTown,1Fam,1Story,6,1920,1950,Hip,CompShg,Stucco,TA,TA,TA,1120,GasA,Ex,Y,SBrkr,1130,0,1130,1,0,2,TA,5,Typ,1,Gd,1970,2,720,TA,Y,0,0,NA,NA,6,2006,WD,Normal,120000
1185,20,RL,50,35133,Grvl,NA,Lvl,AllPub,Mod,Timber,1Fam,1Story,4,1963,1963,Hip,CompShg,MetalSd,TA,TA,TA,1572,GasA,Gd,Y,SBrkr,1572,0,1572,1,1,3,TA,5,Typ,2,TA,1963,3,995,TA,Y,263,0,NA,NA,5,2007,WD,Normal,186700
1186,50,RL,60,9738,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,1.5Fin,7,1924,1950,Gable,CompShg,AsbShng,Gd,TA,TA,784,GasA,Gd,Y,SBrkr,949,272,1221,1,0,4,TA,7,Typ,0,NA,1965,1,392,TA,Y,0,0,NA,NA,3,2006,WD,Normal,104900
1187,190,RL,107,10615,Pave,NA,Bnk,AllPub,Mod,OldTown,2fmCon,2Story,5,1900,1970,Gable,CompShg,HdBoard,TA,Fa,TA,978,GasA,TA,Y,SBrkr,1014,685,1699,2,0,3,TA,7,Typ,0,NA,1920,2,420,Fa,Y,74,0,NA,NA,8,2009,WD,Abnorml,95000
1188,20,RL,89,12461,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,1Story,5,1994,1995,Gable,CompShg,ImStucc,TA,Gd,TA,1624,GasA,Ex,Y,SBrkr,1624,0,1624,2,0,2,Gd,5,Typ,1,Fa,1994,3,757,TA,Y,114,0,NA,GdPrv,7,2006,WD,Normal,262000
1189,60,RL,68,8935,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2002,2002,Gable,CompShg,VinylSd,TA,Gd,TA,831,GasA,Ex,Y,SBrkr,831,829,1660,2,1,3,Gd,7,Typ,0,NA,2002,2,493,TA,Y,68,0,NA,NA,7,2009,WD,Normal,195000
1190,60,RL,60,7500,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,1999,1999,Gable,CompShg,VinylSd,TA,TA,TA,994,GasA,Gd,Y,SBrkr,1028,776,1804,2,1,3,Gd,7,Typ,1,TA,1999,2,442,TA,Y,60,0,NA,NA,6,2010,WD,Normal,189000
1191,190,RL,NA,32463,Pave,NA,Low,AllPub,Mod,Mitchel,2fmCon,1Story,4,1961,1975,Gable,CompShg,MetalSd,Gd,TA,TA,1249,GasA,Ex,Y,SBrkr,1622,0,1622,1,0,3,TA,7,Typ,1,TA,1975,4,1356,TA,Y,0,0,NA,NA,3,2007,WD,Normal,168000
1192,160,FV,24,2645,Pave,Pave,Lvl,AllPub,Gtl,Somerst,Twnhs,2Story,5,1999,2000,Gable,CompShg,MetalSd,TA,Gd,TA,776,GasA,Ex,Y,SBrkr,764,677,1441,2,1,2,Gd,5,Typ,0,NA,1999,2,492,TA,Y,0,0,NA,NA,11,2007,WD,Normal,174000
1193,50,RM,60,9600,Pave,Grvl,Lvl,AllPub,Gtl,OldTown,1Fam,1.5Fin,8,1925,1994,Gambrel,CompShg,VinylSd,TA,TA,TA,702,GasA,Gd,Y,SBrkr,842,630,1472,1,0,3,Gd,6,Typ,0,NA,1925,1,250,TA,P,0,0,NA,GdWo,7,2007,WD,Normal,125000
1194,120,RM,NA,4500,Pave,NA,Lvl,AllPub,Gtl,Mitchel,TwnhsE,1Story,5,1999,1999,Hip,CompShg,VinylSd,TA,Ex,TA,1224,GasA,Ex,Y,SBrkr,1224,0,1224,2,0,2,TA,5,Typ,0,NA,1999,2,402,TA,Y,304,0,NA,NA,6,2009,WD,Normal,165000
1195,60,RL,80,9364,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,2Story,7,1969,1969,Gable,CompShg,HdBoard,TA,TA,TA,663,GasA,TA,Y,SBrkr,663,689,1352,1,1,4,TA,7,Typ,0,NA,1969,1,299,TA,Y,36,0,NA,MnPrv,3,2010,WD,Normal,158000
1196,60,RL,51,8029,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2005,2005,Gable,CompShg,VinylSd,TA,Gd,TA,728,GasA,Ex,Y,SBrkr,728,728,1456,2,1,3,Gd,8,Typ,0,NA,2005,2,400,TA,Y,24,0,NA,NA,7,2008,WD,Normal,176000
1197,60,RL,58,14054,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2006,2006,Gable,CompShg,VinylSd,TA,Gd,TA,879,GasA,Ex,Y,SBrkr,879,984,1863,2,1,4,Gd,9,Typ,1,Gd,2006,3,660,TA,Y,17,0,NA,NA,11,2006,New,Partial,219210
1198,75,RM,65,8850,Pave,NA,Bnk,AllPub,Gtl,OldTown,1Fam,2.5Unf,6,1916,1950,Gable,CompShg,MetalSd,TA,TA,TA,815,GasA,Ex,Y,SBrkr,815,875,1690,1,0,3,TA,7,Typ,1,Gd,1916,1,225,TA,Y,0,0,NA,NA,7,2006,ConLw,Normal,144000
1199,20,RL,70,9100,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2001,2001,Gable,CompShg,VinylSd,TA,Gd,TA,1212,GasA,Ex,Y,SBrkr,1212,0,1212,2,0,3,Gd,6,Typ,0,NA,2001,2,573,TA,Y,0,0,NA,NA,6,2009,WD,Normal,178000
1200,20,RL,75,11235,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,1Story,5,1963,1979,Gable,CompShg,HdBoard,TA,TA,TA,1051,GasA,Gd,Y,SBrkr,1382,0,1382,1,1,3,TA,6,Typ,1,Po,1974,2,459,TA,Y,82,0,NA,NA,10,2006,WD,Normal,148000
1201,20,RL,71,9353,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1970,1970,Gable,CompShg,MetalSd,TA,TA,TA,864,GasA,Gd,Y,SBrkr,864,0,864,1,0,3,TA,5,Typ,0,NA,1972,1,280,TA,Y,0,0,NA,NA,7,2006,Oth,Abnorml,116050
1202,60,RL,80,10400,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,1998,1998,Gable,CompShg,VinylSd,TA,Gd,TA,866,GasA,Ex,Y,SBrkr,866,913,1779,2,1,3,Gd,6,Typ,0,NA,1998,2,546,TA,Y,36,0,NA,NA,3,2009,WD,Normal,197900
1203,50,RM,50,6000,Pave,NA,Lvl,AllPub,Gtl,BrkSide,1Fam,1.5Fin,8,1925,1997,Gable,CompShg,Wd Sdng,TA,TA,TA,884,GasA,Ex,Y,SBrkr,884,464,1348,1,0,3,TA,5,Typ,1,Fa,1960,1,216,TA,N,0,0,NA,NA,5,2009,WD,Normal,117000
1204,20,RL,75,9750,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2000,2001,Gable,CompShg,VinylSd,TA,Gd,TA,1630,GasA,Ex,Y,SBrkr,1630,0,1630,2,0,3,Gd,6,Typ,1,TA,2000,2,451,TA,Y,234,0,NA,NA,10,2009,WD,Normal,213000
1205,20,RL,78,10140,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,1Story,6,1975,1975,Gable,CompShg,HdBoard,TA,Gd,TA,1056,GasA,Ex,Y,SBrkr,1074,0,1074,1,1,3,TA,6,Typ,0,NA,1975,2,495,TA,Y,88,0,NA,MnPrv,7,2006,WD,Normal,153500
1206,20,RL,90,14684,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,1Story,7,1990,1991,Hip,CompShg,HdBoard,TA,Gd,TA,2158,GasA,Gd,Y,SBrkr,2196,0,2196,2,0,3,Gd,7,Typ,1,TA,1990,3,701,TA,Y,70,0,NA,NA,6,2009,WD,Normal,271900
1207,20,RH,NA,8900,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,1Story,4,1966,1966,Gable,CompShg,HdBoard,TA,TA,TA,1056,GasA,TA,Y,SBrkr,1056,0,1056,1,0,2,TA,5,Typ,0,NA,1966,1,384,TA,Y,42,0,NA,MnPrv,11,2006,WD,Normal,107000
1208,20,RL,70,9135,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2003,2003,Gable,CompShg,VinylSd,TA,Gd,TA,1682,GasA,Ex,Y,SBrkr,1700,0,1700,2,0,3,Gd,7,Typ,0,NA,2003,2,544,TA,Y,23,0,NA,NA,5,2006,WD,Normal,200000
1209,20,RL,70,7763,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,7,1962,1980,Gable,CompShg,MetalSd,Gd,TA,TA,931,GasA,TA,Y,SBrkr,1283,0,1283,1,0,3,TA,6,Typ,0,NA,1980,2,506,TA,Y,0,0,NA,NA,10,2008,WD,Normal,140000
1210,20,RL,85,10182,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,1Story,5,2006,2006,Hip,CompShg,VinylSd,TA,Ex,TA,1660,GasA,Ex,Y,SBrkr,1660,0,1660,2,0,3,Gd,8,Typ,1,Gd,2006,2,500,TA,Y,50,0,NA,NA,5,2006,New,Partial,290000
1211,60,RL,70,11218,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,2Story,5,1992,1992,Gable,CompShg,Wd Sdng,TA,Gd,TA,1055,GasA,Ex,Y,SBrkr,1055,790,1845,2,1,3,Gd,8,Typ,1,TA,1992,2,462,TA,Y,104,0,NA,GdPrv,5,2010,WD,Normal,189000
1212,50,RL,152,12134,Pave,NA,Bnk,AllPub,Mod,Gilbert,1Fam,1.5Fin,7,1988,2005,Gable,CompShg,Wd Sdng,TA,Gd,TA,559,GasA,Gd,Y,SBrkr,1080,672,1752,2,0,4,TA,8,Typ,0,NA,1988,2,492,TA,Y,12,0,NA,NA,6,2010,WD,Normal,164000
1213,30,RL,50,9340,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,1Story,6,1941,1950,Hip,CompShg,MetalSd,TA,TA,TA,672,GasA,TA,Y,SBrkr,672,0,672,1,0,2,TA,4,Typ,0,NA,1941,1,234,TA,N,113,0,NA,NA,8,2009,WD,Normal,113000
1214,80,RL,NA,10246,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,SLvl,9,1965,2001,Gable,CompShg,VinylSd,Gd,TA,Gd,648,GasA,Ex,Y,SBrkr,960,0,960,0,0,0,TA,3,Typ,0,NA,1965,1,364,TA,Y,0,0,NA,NA,5,2006,WD,Normal,145000
1215,85,RL,69,10205,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,SFoyer,5,1962,1962,Gable,CompShg,MetalSd,TA,TA,TA,925,GasA,TA,Y,SBrkr,999,0,999,1,0,3,TA,6,Typ,0,NA,1962,1,300,TA,Y,72,0,NA,NA,5,2006,WD,Normal,134500
1216,20,RL,99,7094,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,1Story,5,1966,1966,Gable,CompShg,VinylSd,TA,TA,TA,894,GasA,TA,Y,SBrkr,894,0,894,1,0,3,TA,5,Typ,0,NA,1966,1,384,TA,Y,0,0,NA,MnPrv,5,2007,WD,Normal,125000
1217,90,RM,68,8930,Pave,NA,Lvl,AllPub,Gtl,Sawyer,Duplex,1.5Fin,5,1978,1978,Gable,CompShg,VinylSd,TA,NA,NA,0,GasA,TA,Y,SBrkr,1318,584,1902,2,0,4,TA,8,Typ,0,NA,1978,2,539,TA,Y,0,0,NA,NA,4,2010,WD,Normal,112000
1218,20,FV,72,8640,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,1Story,5,2009,2009,Gable,CompShg,CemntBd,TA,Gd,TA,1300,GasA,Ex,Y,SBrkr,1314,0,1314,2,0,3,Gd,6,Typ,0,NA,2009,2,552,TA,Y,112,0,NA,NA,9,2009,New,Partial,229456
1219,50,RM,52,6240,Pave,NA,Lvl,AllPub,Gtl,BrkSide,1Fam,1.5Fin,5,1947,1950,Gable,CompShg,AsbShng,TA,NA,NA,0,GasA,Gd,N,SBrkr,672,240,912,1,0,2,TA,3,Typ,0,NA,NA,0,0,NA,N,0,0,NA,NA,7,2006,WD,Normal,80500
1220,160,RM,21,1680,Pave,NA,Lvl,AllPub,Gtl,BrDale,Twnhs,2Story,5,1971,1971,Gable,CompShg,CemntBd,TA,TA,TA,672,GasA,TA,Y,SBrkr,672,546,1218,1,1,3,TA,7,Typ,0,NA,NA,0,0,NA,N,0,0,NA,NA,4,2006,WD,Abnorml,91500
1221,20,RL,66,7800,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,TA,TA,TA,912,GasA,TA,Y,SBrkr,912,0,912,1,0,2,TA,5,Typ,0,NA,1964,1,288,TA,Y,0,0,NA,NA,11,2006,WD,Abnorml,115000
1222,20,RL,55,8250,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,TA,TA,TA,952,GasA,Ex,Y,SBrkr,1211,0,1211,1,0,3,TA,5,Typ,1,TA,1968,1,322,TA,Y,63,0,NA,NA,8,2008,WD,Normal,134000
1223,50,RL,78,10496,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1.5Fin,6,1949,1950,Gable,CompShg,Wd Sdng,TA,TA,TA,1040,GasA,Ex,Y,SBrkr,1168,678,1846,2,0,3,TA,7,Typ,1,Gd,1949,1,315,TA,Y,0,0,NA,GdWo,1,2007,WD,Normal,143000
1224,20,RL,89,10680,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,3,1951,1951,Hip,CompShg,Wd Sdng,TA,TA,Fa,2136,GasA,TA,N,FuseA,2136,0,2136,2,0,4,TA,7,Mod,0,NA,1951,2,528,TA,Y,30,0,NA,MnPrv,10,2006,WD,Normal,137900
1225,60,RL,60,15384,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2004,2005,Gable,CompShg,VinylSd,TA,Gd,TA,788,GasA,Ex,Y,SBrkr,788,702,1490,2,1,3,Gd,8,Typ,1,Gd,2004,2,388,TA,Y,75,0,NA,NA,2,2008,WD,Normal,184000
1226,80,RL,65,10482,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,SLvl,8,1958,1958,Hip,CompShg,VinylSd,Gd,TA,TA,588,GasA,Ex,Y,SBrkr,1138,0,1138,1,0,3,TA,6,Typ,0,NA,1958,1,264,TA,Y,0,0,NA,MnWw,6,2007,WD,Normal,145000
1227,60,RL,86,14598,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,2Story,5,2007,2007,Gable,CompShg,VinylSd,TA,Gd,TA,894,GasA,Ex,Y,SBrkr,894,1039,1933,2,1,4,Gd,9,Typ,1,Gd,2007,3,668,TA,Y,18,0,NA,NA,1,2008,WD,Normal,214000
1228,20,RL,72,8872,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,8,1965,2008,Gable,CompShg,VinylSd,TA,TA,TA,912,GasA,Ex,Y,SBrkr,912,0,912,1,0,2,Gd,5,Typ,0,NA,1992,2,576,TA,Y,240,0,NA,NA,12,2008,WD,Normal,147000
1229,120,RL,65,8769,Pave,NA,Lvl,AllPub,Gtl,NridgHt,TwnhsE,1Story,5,2008,2008,Hip,CompShg,MetalSd,TA,Ex,TA,1702,GasA,Ex,Y,SBrkr,1702,0,1702,1,1,1,Ex,7,Typ,1,Gd,2008,3,1052,TA,Y,72,0,NA,NA,10,2008,New,Partial,367294
1230,80,RL,70,7910,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,SLvl,5,1960,1960,Hip,CompShg,BrkFace,TA,TA,TA,1075,GasA,Gd,Y,SBrkr,1507,0,1507,2,0,4,TA,7,Maj1,0,NA,1960,1,404,TA,Y,0,0,NA,GdWo,8,2008,WD,Normal,127000
1231,90,RL,NA,18890,Pave,NA,Lvl,AllPub,Gtl,Sawyer,Duplex,1.5Fin,5,1977,1977,Shed,CompShg,Plywood,TA,Gd,TA,1361,GasA,Ex,Y,SBrkr,1361,1259,2620,2,2,4,TA,12,Typ,1,TA,1977,2,600,TA,N,24,0,NA,NA,8,2007,WD,Normal,190000
1232,90,RL,70,7728,Pave,NA,Lvl,AllPub,Gtl,"NAmes",Duplex,SLvl,6,1962,1962,Hip,CompShg,Wd Sdng,TA,TA,TA,1106,GasA,TA,Y,SBrkr,1190,0,1190,1,0,3,TA,6,Typ,0,NA,1962,2,540,TA,Y,18,0,NA,GdWo,5,2006,WD,Normal,132500
1233,90,RL,70,9842,Pave,NA,Lvl,AllPub,Gtl,"NAmes",Duplex,1Story,5,1962,1962,Gable,CompShg,HdBoard,TA,NA,NA,0,GasA,TA,Y,SBrkr,1224,0,1224,2,0,2,TA,6,Typ,0,NA,1962,2,462,TA,Y,0,0,NA,NA,3,2007,WD,Normal,101800
1234,20,RL,NA,12160,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1959,1959,Hip,CompShg,Plywood,TA,TA,TA,1188,GasA,Fa,Y,SBrkr,1188,0,1188,1,0,3,TA,6,Typ,0,NA,1959,2,531,TA,Y,0,0,NA,MnPrv,5,2010,COD,Abnorml,142000
1235,70,RH,55,8525,Pave,NA,Bnk,AllPub,Gtl,SWISU,1Fam,2Story,6,1911,1950,Gable,CompShg,MetalSd,TA,TA,TA,940,GasA,TA,N,FuseA,1024,940,1964,1,1,4,TA,7,Typ,0,NA,NA,0,0,NA,N,192,0,NA,NA,11,2008,WD,Abnorml,130000
1236,70,RL,96,13132,Pave,NA,Lvl,AllPub,Gtl,Crawfor,1Fam,2Story,5,1914,1950,Gable,CompShg,Wd Sdng,TA,Gd,TA,747,GasA,Gd,Y,FuseF,892,892,1784,1,1,4,TA,9,Typ,0,NA,1914,1,180,Fa,N,40,0,NA,NA,7,2006,WD,Normal,138887
1237,160,RL,36,2628,Pave,NA,Lvl,AllPub,Gtl,NridgHt,Twnhs,2Story,5,2003,2003,Gable,CompShg,VinylSd,TA,Gd,TA,764,GasA,Ex,Y,SBrkr,764,862,1626,2,1,2,Gd,6,Typ,0,NA,2003,2,474,TA,Y,27,0,NA,NA,6,2010,WD,Normal,175500
1238,60,RL,41,12393,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2004,2005,Gable,CompShg,VinylSd,TA,Gd,TA,847,GasA,Ex,Y,SBrkr,847,1101,1948,2,1,4,Gd,8,Typ,1,Gd,2004,2,434,TA,Y,48,0,NA,NA,9,2006,WD,Normal,195000
1239,20,RL,63,13072,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,1Story,5,2005,2005,Gable,CompShg,VinylSd,TA,Gd,TA,1141,GasA,Ex,Y,SBrkr,1141,0,1141,1,1,3,TA,6,Typ,0,NA,2005,2,484,TA,Y,0,0,NA,NA,3,2006,WD,Abnorml,142500
1240,20,RL,64,9037,Pave,NA,HLS,AllPub,Gtl,Timber,1Fam,1Story,5,2006,2006,Hip,CompShg,VinylSd,TA,Gd,TA,1476,GasA,Ex,Y,SBrkr,1484,0,1484,2,0,2,Ex,6,Typ,1,Gd,2006,2,472,TA,Y,33,0,NA,NA,12,2007,WD,Normal,265900
1241,60,RL,65,8158,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2003,2003,Gable,CompShg,VinylSd,TA,Gd,TA,884,GasA,Ex,Y,SBrkr,884,884,1768,2,1,3,Gd,8,Typ,0,NA,2003,2,543,TA,Y,63,0,NA,NA,7,2008,WD,Normal,224900
1242,20,RL,83,9849,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,1Story,6,2007,2007,Hip,CompShg,VinylSd,TA,Gd,TA,1689,GasA,Ex,Y,SBrkr,1689,0,1689,2,0,3,Gd,7,Typ,0,NA,2007,3,954,TA,Y,56,0,NA,NA,6,2007,New,Partial,248328
1243,85,RL,85,10625,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,SFoyer,6,1974,1974,Gable,CompShg,Plywood,TA,Gd,TA,1053,GasA,TA,Y,SBrkr,1173,0,1173,2,0,3,Gd,6,Typ,2,TA,1974,2,528,TA,Y,120,0,NA,MnPrv,1,2010,WD,Family,170000
1244,20,RL,107,13891,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,1Story,5,2006,2006,Gable,CompShg,VinylSd,TA,Ex,Gd,2076,GasA,Ex,Y,SBrkr,2076,0,2076,2,1,2,Ex,7,Typ,1,Gd,2006,3,850,TA,Y,229,0,NA,NA,9,2006,New,Partial,465000
1245,70,RL,NA,11435,Pave,NA,HLS,AllPub,Mod,Crawfor,1Fam,2Story,7,1929,1950,Gable,CompShg,BrkFace,TA,Gd,TA,792,GasA,Fa,Y,SBrkr,792,725,1517,1,0,3,Gd,7,Typ,2,Gd,1931,2,400,TA,Y,0,0,NA,NA,6,2006,WD,Normal,230000
1246,80,RL,78,12090,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,SLvl,7,1984,2003,Hip,CompShg,VinylSd,TA,Gd,TA,585,GasA,Ex,Y,SBrkr,1140,728,1868,3,1,3,TA,7,Typ,1,TA,1984,2,477,TA,Y,112,0,NA,NA,1,2007,WD,Abnorml,178000
1247,60,FV,65,8125,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,2Story,5,2005,2006,Gable,CompShg,VinylSd,TA,Gd,TA,756,GasA,Ex,Y,SBrkr,756,797,1553,2,1,3,Gd,6,Typ,0,NA,2005,2,615,TA,Y,45,0,NA,NA,3,2006,New,Partial,186500
1248,80,RL,NA,12328,Pave,NA,Lvl,AllPub,Gtl,Mitchel,1Fam,SLvl,5,1976,1976,Gable,CompShg,HdBoard,TA,TA,TA,1012,GasA,TA,Y,SBrkr,1034,0,1034,1,0,3,TA,6,Typ,0,NA,1976,3,888,TA,Y,0,0,NA,NA,5,2010,WD,Normal,169900
1249,75,RM,60,9600,Pave,Grvl,Lvl,AllPub,Gtl,OldTown,1Fam,2.5Unf,5,1917,1950,Gable,CompShg,AsbShng,TA,Gd,TA,735,OthW,Fa,N,SBrkr,1134,924,2058,1,1,3,TA,8,Typ,1,Gd,1950,2,396,Fa,P,0,0,NA,NA,4,2008,WD,Normal,129500
1250,20,RL,60,7200,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,7,1950,1950,Gable,CompShg,MetalSd,TA,TA,TA,876,GasA,TA,Y,SBrkr,988,0,988,1,0,3,TA,6,Typ,0,NA,1950,1,276,TA,Y,80,0,NA,NA,5,2007,WD,Normal,119000
1251,20,RL,93,11160,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1968,1968,Hip,CompShg,BrkFace,TA,TA,TA,2110,GasA,Ex,Y,SBrkr,2110,0,2110,2,1,3,Ex,8,Typ,2,TA,1968,2,522,TA,Y,0,0,NA,NA,4,2010,WD,Normal,244000
1252,120,RL,NA,3136,Pave,NA,Lvl,AllPub,Gtl,NridgHt,TwnhsE,1Story,5,2003,2003,Gable,CompShg,VinylSd,TA,Gd,TA,1405,GasA,Ex,Y,SBrkr,1405,0,1405,2,0,2,Gd,6,Typ,1,Gd,2003,2,478,TA,Y,36,0,NA,NA,3,2006,WD,Normal,171750
1253,20,RL,62,9858,Pave,NA,Lvl,AllPub,Gtl,Mitchel,1Fam,1Story,6,1968,1968,Gable,CompShg,HdBoard,TA,TA,TA,864,GasA,TA,Y,SBrkr,874,0,874,1,0,3,TA,5,Typ,0,NA,1968,1,288,TA,Y,0,0,NA,GdWo,11,2009,WD,Normal,130000
1254,60,RL,NA,17542,Pave,NA,Lvl,AllPub,Gtl,Veenker,1Fam,2Story,7,1974,2003,Gable,CompShg,Wd Sdng,TA,TA,TA,1192,GasA,TA,Y,SBrkr,1516,651,2167,2,1,3,Gd,9,Typ,2,Gd,1974,2,518,TA,Y,47,0,NA,MnPrv,7,2007,WD,Normal,294000
1255,60,RL,60,6931,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,2Story,5,2003,2004,Gable,CompShg,VinylSd,TA,Gd,TA,746,GasA,Ex,Y,SBrkr,760,896,1656,2,1,3,Gd,7,Typ,1,Gd,2003,2,397,TA,Y,128,0,NA,NA,7,2008,WD,Normal,165400
1256,50,RM,52,6240,Pave,NA,Lvl,AllPub,Gtl,BrkSide,1Fam,1.5Fin,6,1931,1950,Gable,CompShg,Wd Sdng,TA,TA,Fa,884,GasA,TA,Y,FuseA,959,408,1367,1,0,3,TA,6,Typ,1,Gd,1978,1,560,TA,Y,0,0,NA,NA,11,2007,WD,Normal,127500
1257,20,RL,91,14303,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,1Story,5,1994,1994,Hip,CompShg,HdBoard,TA,Gd,TA,1986,GasA,Ex,Y,SBrkr,1987,0,1987,2,0,2,Gd,7,Typ,1,TA,1994,2,691,TA,Y,36,0,NA,NA,8,2008,WD,Normal,301500
